"SourcePath","CU_ID","CU_HASH","Included","Dest","Handling","Score","Status","Reason"
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景B-2：操「無心的完美人偶」（鏡像破碎之夜後）**::U129","58b63e273b96","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U130","49b252342585","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-49b252342585","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U131","68ad17fc7eea","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-68ad17fc7eea","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U132","540159671fa0","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-540159671fa0","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U133","e03cffd67135","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-e03cffd67135","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U134","8214c73657b6","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-8214c73657b6","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U135","0e566e5e2bb0","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-0e566e5e2bb0","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U136","4ce6286aff1f","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-4ce6286aff1f","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U137","20260e114e76","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-20260e114e76","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U138","e200f1bf9636","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-e200f1bf9636","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U139","bab7dff901a6","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-bab7dff901a6","REPHRASED","0.92","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U140","0bdacc443541","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-0bdacc443541","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U141","71f1dcabfecc","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-71f1dcabfecc","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U142","279285aff570","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-279285aff570","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U143","45798b28ee77","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-45798b28ee77","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U144","1623ae89b446","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-1623ae89b446","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U145","4edab3c4c4e0","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-4edab3c4c4e0","REPHRASED","0.92","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U146","ded54c0508a7","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-ded54c0508a7","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U147","e03cffd67135","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-e03cffd67135","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U148","f1552e9c52b7","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-f1552e9c52b7","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U149","0e566e5e2bb0","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-0e566e5e2bb0","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U150","4a974df871ad","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-4a974df871ad","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U151","279285aff570","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-279285aff570","DUPLICATE-REF","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U152","fca90fd865e4","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-fca90fd865e4","REPHRASED","0.91","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U153","620689cb88ce","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-620689cb88ce","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U154","253a00eb1492","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-253a00eb1492","REPHRASED","1","PASS",""
"backup/director/Character_Atmosphere_Director_Handbook_Four_Act_Structure.md","Character_Atmosphere_Director_Handbook_Four_Act_Structure::H**角色氛圍的導演手冊：四幕結構下的情感調度**/**引言：氛圍是角色的靈魂外衣**/**第三幕 (轉)：崩潰點**/**第三幕關鍵場景的導演指示**/**場景C：美夜子「三段式覺醒」（嘆息之橋當晚）**::U155","5333fbca26be","YES","legacy/source-backup-director-character-atmosphere-director-handbook-four-act-structure-md.md#cu-5333fbca26be","REPHRASED","1","PASS",""
